id_sale,id_videojuego,total_sales,na_sales,jp_sales,pal_sales,other_sales
59984,59984,9.55,4.76,2.44,0.97,1.38
59985,59985,10.9,8.29,0.46,1.13,1.02
59986,59986,10.06,1.35,1.59,0.58,6.54
59987,59987,15.28,9.27,0.33,1.92,3.76
59988,59988,17.69,12.68,0.83,0.48,3.7
59989,59989,12.81,7.64,0.57,0.29,4.31
59990,59990,6.56,3.63,0.79,0.65,1.49
59991,59991,16.38,6.65,6.55,2.44,0.74
59992,59992,3.1,1.48,0.55,0.02,1.05
59993,59993,8.81,3.41,2.49,0.94,1.97
59994,59994,13.59,8.53,3.32,1.61,0.13
59995,59995,13.71,5.32,0.68,7.47,0.24
59996,59996,2.7,1.18,0.42,0.04,1.06
59997,59997,15.17,1.97,1.54,11.06,0.6
59998,59998,10.98,5.47,0.46,1.57,3.48
59999,59999,4.68,2.53,1.03,0.49,0.63
60000,60000,0.56,0.31,0.02,0.09,0.14
60001,60001,15.66,6.66,2.88,1.69,4.43
60002,60002,19.61,5.13,2.93,10.14,1.41
60003,60003,5.1,1.67,1.75,0.24,1.44
60004,60004,4.93,0.57,1.49,1.88,0.99
60005,60005,11.66,4.75,4.1,1.89,0.92
60006,60006,10.07,2.67,3.92,3.46,0.02
60007,60007,14.05,2.8,4.28,6.13,0.84
60008,60008,3.18,1.06,1.57,0.3,0.25
60009,60009,2.84,1.28,0.9,0.13,0.53
60010,60010,19.94,8.86,3.67,3.5,3.91
60011,60011,8.78,1.74,4.82,1.15,1.07
60012,60012,7.83,3.42,1.05,0.96,2.4
60013,60013,18.16,1.85,5.76,5.62,4.93
60014,60014,5.45,0.62,2.58,1.5,0.75
60015,60015,0.84,0.33,0.11,0.0,0.4
60016,60016,16.48,6.62,5.89,3.74,0.23
60017,60017,19.71,10.19,6.92,1.1,1.5
60018,60018,8.02,5.59,0.25,1.27,0.91
60019,60019,19.83,2.77,9.14,0.16,7.76
60020,60020,12.8,6.39,2.31,2.01,2.09
60021,60021,8.91,4.93,1.62,0.41,1.95
60022,60022,9.12,6.19,0.8,0.35,1.78
60023,60023,8.85,6.41,0.43,1.95,0.06
60024,60024,16.93,3.59,8.52,0.81,4.01
60025,60025,10.13,6.02,2.7,1.09,0.32
60026,60026,9.91,2.72,2.74,0.66,3.79
60027,60027,19.2,13.12,0.89,2.41,2.78
60028,60028,6.39,3.82,0.16,0.18,2.23
60029,60029,6.51,2.85,0.03,3.1,0.53
60030,60030,11.1,1.32,4.4,1.17,4.21
60031,60031,18.13,7.29,0.14,4.68,6.02
60032,60032,11.92,3.92,4.27,0.01,3.72
60033,60033,11.72,1.68,8.41,0.75,0.88
60034,60034,8.7,2.28,2.45,1.17,2.8
60035,60035,16.24,1.8,4.88,1.96,7.6
60036,60036,10.02,2.39,0.82,4.93,1.88
60037,60037,4.04,2.59,0.68,0.28,0.49
60038,60038,14.97,5.62,0.39,7.88,1.08
60039,60039,12.57,3.88,1.77,3.42,3.5
60040,60040,3.79,2.03,1.23,0.44,0.09
60041,60041,2.48,0.57,0.14,0.26,1.51
60042,60042,7.46,3.93,1.82,1.38,0.33
60043,60043,15.66,5.54,5.25,1.36,3.51
60044,60044,2.82,0.97,0.33,0.93,0.59
60045,60045,8.31,1.64,2.45,3.74,0.48
60046,60046,10.31,3.98,1.24,4.59,0.5
60047,60047,8.3,2.56,0.8,3.21,1.73
60048,60048,0.23,0.11,0.05,0.03,0.04
60049,60049,6.37,2.54,1.2,0.62,2.01
60050,60050,2.4,1.48,0.41,0.43,0.08
60051,60051,8.4,2.98,0.13,4.08,1.21
60052,60052,2.41,0.7,0.31,0.61,0.79
60053,60053,13.72,3.21,5.21,5.2,0.1
60054,60054,6.94,0.64,5.14,1.01,0.15
60055,60055,10.34,3.94,3.05,3.13,0.22
60056,60056,13.07,4.68,1.73,2.48,4.18
60057,60057,13.13,1.02,4.39,2.16,5.56
60058,60058,8.97,1.98,1.06,5.52,0.41
60059,60059,19.53,10.82,1.36,1.77,5.58
60060,60060,9.49,4.01,0.35,0.82,4.31
60061,60061,12.09,3.68,0.21,5.75,2.45
60062,60062,16.81,11.71,2.42,0.44,2.24
60063,60063,7.58,3.17,1.65,1.25,1.51
60064,60064,0.9,0.16,0.39,0.14,0.21
60065,60065,2.82,1.29,0.34,1.0,0.19
60066,60066,2.4,0.74,1.17,0.29,0.2
60067,60067,5.93,2.14,1.4,2.24,0.15
60068,60068,3.14,1.1,0.46,0.43,1.15
60069,60069,15.58,10.76,1.75,2.04,1.03
60070,60070,19.65,5.94,0.09,3.88,9.74
60071,60071,3.89,1.99,1.03,0.16,0.71
60072,60072,13.49,9.82,1.61,0.99,1.07
60073,60073,1.46,0.15,0.51,0.66,0.14
60074,60074,14.71,6.21,0.64,0.18,7.68
60075,60075,4.8,1.07,0.36,2.44,0.93
60076,60076,16.7,1.55,1.25,11.53,2.37
60077,60077,14.79,7.39,1.54,0.55,5.31
60078,60078,5.89,4.45,0.25,0.07,1.12
60079,60079,17.65,9.69,4.11,1.22,2.63
60080,60080,6.22,1.35,0.45,4.01,0.41
60081,60081,18.04,5.46,1.14,8.2,3.24
60082,60082,15.74,10.18,1.26,2.99,1.31
60083,60083,19.79,4.54,3.9,4.72,6.63
60084,60084,19.66,1.64,1.15,2.66,14.21
60085,60085,4.91,1.6,1.81,0.01,1.49
60086,60086,19.95,9.42,1.17,2.12,7.24
60087,60087,0.47,0.14,0.22,0.09,0.02
60088,60088,11.06,0.55,0.85,0.45,9.21
60089,60089,11.99,2.94,2.06,5.23,1.76
60090,60090,19.82,9.61,1.48,3.31,5.42
60091,60091,10.86,2.64,1.63,4.86,1.73
60092,60092,19.98,6.33,7.88,2.32,3.45
60093,60093,13.56,3.41,4.7,5.25,0.2
60094,60094,11.92,4.32,3.18,2.93,1.49
60095,60095,7.06,0.79,1.56,3.36,1.35
60096,60096,14.18,6.68,4.65,0.83,2.02
60097,60097,15.72,11.52,0.92,0.78,2.5
60098,60098,17.44,10.23,3.75,2.37,1.09
60099,60099,9.82,1.41,1.75,3.39,3.27
60100,60100,7.81,5.23,1.62,0.66,0.3
60101,60101,9.49,5.68,1.86,0.35,1.6
60102,60102,5.42,2.84,1.21,0.39,0.98
60103,60103,0.8,0.17,0.28,0.31,0.04
60104,60104,14.46,7.18,2.57,2.29,2.42
60105,60105,1.29,0.66,0.18,0.2,0.25
60106,60106,7.42,3.74,1.42,2.15,0.11
60107,60107,11.76,6.74,1.6,2.21,1.21
60108,60108,8.23,1.61,1.6,0.04,4.98
60109,60109,6.35,4.21,1.77,0.05,0.32
60110,60110,2.08,1.03,0.52,0.36,0.17
60111,60111,7.86,1.22,1.02,5.1,0.52
60112,60112,12.42,3.8,0.3,0.17,8.15
60113,60113,9.73,4.12,1.94,1.6,2.07
60114,60114,15.64,2.83,10.67,0.46,1.68
60115,60115,2.93,0.81,0.63,0.82,0.67
60116,60116,3.59,2.08,0.08,0.64,0.79
60117,60117,15.33,2.07,1.79,3.84,7.63
60118,60118,19.0,2.06,12.43,3.65,0.86
60119,60119,1.32,0.27,0.11,0.01,0.93
60120,60120,18.56,7.49,6.71,3.22,1.14
60121,60121,4.61,0.91,2.29,0.71,0.7
60122,60122,10.23,3.49,2.77,3.92,0.05
60123,60123,1.66,1.52,0.01,0.06,0.07
60124,60124,7.27,1.8,1.08,1.76,2.63
60125,60125,8.81,1.19,4.59,2.85,0.18
60126,60126,12.75,2.49,1.66,3.71,4.89
60127,60127,9.73,6.24,0.38,2.18,0.93
60128,60128,17.75,4.37,8.66,3.88,0.84
60129,60129,9.34,7.2,0.37,0.95,0.82
60130,60130,18.57,6.14,2.85,4.3,5.28
60131,60131,12.79,3.79,1.86,2.55,4.59
60132,60132,13.33,6.52,6.44,0.03,0.34
60133,60133,19.96,3.35,5.23,10.43,0.95
60134,60134,19.07,3.96,4.45,7.18,3.48
60135,60135,2.32,1.2,0.14,0.38,0.6
60136,60136,6.42,2.58,0.76,2.67,0.41
60137,60137,3.34,2.15,0.01,0.98,0.2
60138,60138,8.46,1.59,0.87,4.65,1.35
60139,60139,2.47,0.87,0.47,0.8,0.33
60140,60140,6.1,1.6,0.31,3.29,0.9
60141,60141,6.74,2.54,1.49,1.11,1.6
60142,60142,15.02,3.06,6.06,2.49,3.41
60143,60143,14.04,4.17,4.42,4.91,0.54
60144,60144,12.3,1.29,3.57,1.92,5.52
60145,60145,9.66,5.1,0.3,1.05,3.21
60146,60146,16.12,3.61,6.15,5.34,1.02
60147,60147,8.38,1.89,3.88,0.75,1.86
60148,60148,4.4,2.18,0.39,1.17,0.66
60149,60149,4.31,2.89,0.3,0.53,0.59
60150,60150,8.75,3.72,0.48,1.06,3.49
60151,60151,6.1,0.51,1.49,0.29,3.81
60152,60152,3.93,1.77,0.21,0.04,1.91
60153,60153,8.26,3.65,1.47,3.0,0.14
60154,60154,12.58,4.84,2.54,0.07,5.13
60155,60155,17.62,4.35,7.49,2.74,3.04
60156,60156,12.07,7.26,1.19,0.66,2.96
60157,60157,6.77,2.04,1.38,1.16,2.19
60158,60158,7.07,2.35,1.44,1.45,1.83
60159,60159,13.12,2.52,7.1,3.09,0.41
60160,60160,6.67,2.11,0.49,2.31,1.76
60161,60161,5.04,3.13,0.25,0.25,1.41
60162,60162,10.87,4.33,0.44,4.66,1.44
60163,60163,14.77,10.2,0.71,2.06,1.8
60164,60164,11.42,2.04,2.42,6.05,0.91
60165,60165,11.46,2.97,7.27,0.55,0.67
60166,60166,5.2,2.28,0.03,2.6,0.29
60167,60167,3.89,1.24,0.23,2.39,0.03
60168,60168,16.05,8.39,1.24,0.85,5.57
60169,60169,13.62,6.52,0.89,0.76,5.45
60170,60170,7.33,4.26,2.02,0.81,0.24
60171,60171,8.79,2.25,1.63,3.38,1.53
60172,60172,15.5,3.33,4.11,7.0,1.06
60173,60173,7.95,3.78,3.56,0.58,0.03
60174,60174,11.85,9.18,0.43,0.73,1.51
60175,60175,11.23,9.06,0.42,1.18,0.57
60176,60176,3.37,2.36,0.06,0.3,0.65
60177,60177,11.77,6.84,1.47,1.79,1.67
60178,60178,12.32,1.99,0.0,8.68,1.65
60179,60179,2.33,0.51,0.25,0.14,1.43
60180,60180,4.19,1.69,0.8,0.88,0.82
60181,60181,19.32,11.5,5.8,0.03,1.99
60182,60182,10.31,4.44,5.14,0.36,0.37
60183,60183,0.14,0.07,0.01,0.01,0.05
60184,60184,8.69,5.65,2.29,0.43,0.32
60185,60185,1.33,0.2,0.04,1.04,0.05
60186,60186,8.77,3.53,0.58,3.78,0.88
60187,60187,7.06,5.41,0.73,0.78,0.14
60188,60188,9.42,5.56,2.94,0.33,0.59
60189,60189,11.42,0.82,6.66,3.53,0.41
60190,60190,12.4,2.4,6.22,0.84,2.94
60191,60191,18.59,3.89,8.43,2.1,4.17
60192,60192,1.87,1.0,0.54,0.31,0.02
60193,60193,8.7,6.22,0.57,0.69,1.22
60194,60194,4.56,1.23,0.78,1.61,0.94
60195,60195,15.49,5.91,3.63,4.37,1.58
60196,60196,2.07,0.32,0.04,0.54,1.17
60197,60197,14.51,4.13,6.4,2.81,1.17
60198,60198,1.9,0.37,0.39,0.84,0.3
60199,60199,8.84,5.79,0.41,0.4,2.24
60200,60200,14.18,2.81,2.04,0.38,8.95
60201,60201,2.52,1.23,1.0,0.27,0.02
60202,60202,3.44,1.26,0.16,1.59,0.43
60203,60203,11.29,3.71,1.53,1.98,4.07
60204,60204,1.58,1.02,0.02,0.18,0.36
60205,60205,6.0,3.19,1.05,0.35,1.41
60206,60206,18.8,8.58,7.02,3.01,0.19
60207,60207,17.75,2.85,6.78,3.83,4.29
60208,60208,7.44,4.02,1.81,1.31,0.3
60209,60209,1.66,0.83,0.13,0.33,0.37
60210,60210,1.02,0.15,0.0,0.7,0.17
60211,60211,6.51,2.37,1.57,1.47,1.1
60212,60212,10.08,2.06,0.04,5.49,2.49
60213,60213,18.67,9.21,2.42,3.56,3.48
60214,60214,1.66,0.71,0.33,0.23,0.39
60215,60215,13.21,0.92,1.29,3.24,7.76
60216,60216,11.25,4.97,2.32,3.3,0.66
60217,60217,1.38,0.22,0.06,0.17,0.93
60218,60218,15.76,10.88,0.76,2.31,1.81
60219,60219,5.14,4.26,0.15,0.12,0.61
60220,60220,3.45,0.2,0.22,1.11,1.92
60221,60221,11.33,3.08,3.83,1.58,2.84
60222,60222,3.71,1.46,0.71,0.11,1.43
60223,60223,10.13,4.43,2.04,3.29,0.37
60224,60224,14.81,4.46,5.47,0.42,4.46
60225,60225,15.4,4.15,9.71,0.46,1.08
60226,60226,1.29,0.87,0.28,0.0,0.14
60227,60227,6.57,3.13,0.06,2.13,1.25
60228,60228,11.69,1.44,3.77,3.02,3.46
60229,60229,13.61,1.44,9.11,1.55,1.51
60230,60230,1.85,0.56,0.46,0.03,0.8
60231,60231,13.76,6.24,3.29,2.91,1.32
60232,60232,3.11,1.88,1.12,0.11,0.0
60233,60233,4.06,2.29,0.07,0.53,1.17
60234,60234,1.73,1.12,0.29,0.08,0.24
60235,60235,5.98,3.86,1.72,0.16,0.24
60236,60236,12.81,3.85,0.39,0.74,7.83
60237,60237,16.07,9.07,1.29,2.23,3.48
60238,60238,3.23,1.26,1.82,0.13,0.02
60239,60239,11.8,5.92,2.5,3.26,0.12
60240,60240,19.99,14.39,2.3,0.17,3.13
60241,60241,2.95,0.57,1.87,0.09,0.42
60242,60242,16.38,10.91,0.33,0.33,4.81
60243,60243,11.99,10.64,0.75,0.34,0.26
60244,60244,7.79,2.04,5.2,0.4,0.15
60245,60245,8.16,0.98,4.97,1.32,0.89
60246,60246,15.98,2.19,5.18,2.5,6.11
60247,60247,5.38,1.59,0.74,1.08,1.97
60248,60248,16.2,0.89,10.73,2.8,1.78
60249,60249,18.91,10.03,1.0,7.31,0.57
60250,60250,2.55,1.26,0.62,0.52,0.15
60251,60251,0.33,0.17,0.08,0.04,0.04
60252,60252,14.13,4.91,4.7,1.76,2.76
60253,60253,0.13,0.07,0.01,0.04,0.01
60254,60254,12.47,6.09,1.4,2.57,2.41
60255,60255,14.62,3.73,4.5,5.84,0.55
60256,60256,14.84,7.84,4.03,2.05,0.92
60257,60257,15.11,7.52,0.93,1.82,4.84
60258,60258,17.13,6.35,4.16,3.56,3.06
60259,60259,17.55,8.8,3.32,1.87,3.56
60260,60260,0.13,0.07,0.01,0.05,0.0
60261,60261,12.33,1.01,8.96,0.66,1.7
60262,60262,0.16,0.09,0.04,0.0,0.03
60263,60263,14.69,3.42,3.9,3.19,4.18
60264,60264,11.99,2.65,2.93,0.64,5.77
60265,60265,17.35,6.21,0.3,3.03,7.81
60266,60266,9.06,0.79,3.57,1.26,3.44
60267,60267,12.75,7.51,1.95,0.85,2.44
60268,60268,15.54,9.91,1.2,3.41,1.02
60269,60269,16.33,3.56,5.9,1.1,5.77
60270,60270,13.89,3.24,1.63,6.86,2.16
60271,60271,1.4,0.56,0.75,0.06,0.03
60272,60272,13.97,4.24,1.56,3.83,4.34
60273,60273,9.48,3.03,1.61,2.32,2.52
60274,60274,10.45,4.22,1.38,2.41,2.44
60275,60275,12.55,4.37,2.06,3.22,2.9
60276,60276,2.81,1.19,0.25,0.54,0.83
60277,60277,5.62,3.27,0.67,0.52,1.16
60278,60278,17.53,3.09,2.96,4.05,7.43
60279,60279,15.42,5.69,9.16,0.21,0.36
60280,60280,5.94,1.01,1.11,2.51,1.31
60281,60281,19.43,5.72,4.64,2.75,6.32
60282,60282,6.84,3.18,0.37,2.3,0.99
60283,60283,1.6,0.57,0.07,0.77,0.19
60284,60284,12.16,6.27,1.14,4.15,0.6
60285,60285,1.19,0.17,0.18,0.59,0.25
60286,60286,3.96,2.26,0.08,1.16,0.46
60287,60287,6.81,1.41,0.21,3.27,1.92
60288,60288,12.46,6.12,1.79,3.57,0.98
60289,60289,2.77,1.54,0.57,0.01,0.65
60290,60290,12.78,6.46,1.01,3.3,2.01
60291,60291,0.17,0.04,0.12,0.0,0.01
60292,60292,18.73,9.45,1.34,1.84,6.1
60293,60293,18.36,15.5,1.62,0.01,1.23
60294,60294,14.78,6.12,1.93,5.11,1.62
60295,60295,2.68,0.32,0.8,0.3,1.26
60296,60296,18.06,9.1,0.57,0.88,7.51
60297,60297,1.74,0.75,0.8,0.04,0.15
60298,60298,9.25,5.27,2.09,1.09,0.8
60299,60299,4.87,4.27,0.13,0.09,0.38
60300,60300,8.08,0.69,1.0,0.62,5.77
60301,60301,8.41,5.13,1.55,1.24,0.49
60302,60302,5.97,1.55,0.77,1.92,1.73
60303,60303,0.29,0.08,0.01,0.09,0.11
60304,60304,5.22,1.29,0.88,2.71,0.34
60305,60305,2.45,1.7,0.06,0.55,0.14
60306,60306,10.14,4.52,0.14,4.48,1.0
60307,60307,18.59,9.16,5.67,3.0,0.76
60308,60308,4.57,1.18,1.23,1.85,0.31
60309,60309,0.7,0.57,0.09,0.03,0.01
60310,60310,2.6,1.79,0.1,0.35,0.36
60311,60311,9.66,4.01,2.06,1.68,1.91
60312,60312,5.63,3.42,0.24,1.51,0.46
60313,60313,17.48,2.86,2.95,6.83,4.84
60314,60314,16.49,5.23,1.94,0.7,8.62
60315,60315,18.05,3.75,6.84,0.11,7.35
60316,60316,9.12,4.88,0.5,1.48,2.26
60317,60317,7.9,4.81,0.41,1.74,0.94
60318,60318,4.26,2.1,0.15,1.6,0.41
60319,60319,9.41,2.95,3.29,0.46,2.71
60320,60320,11.63,6.02,1.28,3.58,0.75
60321,60321,16.37,5.59,5.66,0.81,4.31
60322,60322,5.28,3.19,0.56,0.26,1.27
60323,60323,19.51,5.86,0.86,5.45,7.34
60324,60324,15.76,6.13,4.07,0.9,4.66
60325,60325,0.99,0.74,0.18,0.01,0.06
60326,60326,16.23,2.58,8.42,0.78,4.45
60327,60327,14.3,6.09,0.36,4.15,3.7
60328,60328,17.2,5.24,1.62,9.25,1.09
60329,60329,6.52,0.59,5.3,0.58,0.05
60330,60330,2.24,0.4,1.01,0.26,0.57
60331,60331,1.82,0.77,0.45,0.17,0.43
60332,60332,5.05,3.94,0.66,0.2,0.25
60333,60333,19.92,2.69,10.18,5.13,1.92
60334,60334,0.76,0.32,0.04,0.2,0.2
60335,60335,12.56,9.46,1.16,1.93,0.01
60336,60336,4.42,2.05,1.67,0.58,0.12
60337,60337,16.75,6.72,2.58,0.73,6.72
60338,60338,14.74,11.58,0.37,2.36,0.43
60339,60339,2.81,1.12,0.47,0.55,0.67
60340,60340,6.8,3.93,0.24,1.68,0.95
60341,60341,10.55,1.27,3.41,5.55,0.32
60342,60342,18.63,7.41,7.27,3.09,0.86
60343,60343,5.51,2.41,0.49,2.33,0.28
60344,60344,7.53,2.63,2.14,2.58,0.18
60345,60345,17.16,9.85,0.19,6.79,0.33
60346,60346,0.91,0.08,0.3,0.25,0.28
60347,60347,1.51,0.95,0.17,0.33,0.06
60348,60348,14.15,7.5,2.28,0.67,3.7
60349,60349,6.18,4.38,0.03,1.36,0.41
60350,60350,17.13,2.64,0.91,11.95,1.63
60351,60351,11.29,2.7,1.02,0.26,7.31
60352,60352,19.88,9.9,1.52,6.43,2.03
60353,60353,15.02,8.73,0.06,2.47,3.76
60354,60354,19.8,4.8,5.64,7.57,1.79
60355,60355,1.27,0.66,0.04,0.1,0.47
60356,60356,5.85,3.32,0.74,0.79,1.0
60357,60357,17.97,10.0,2.15,1.52,4.3
60358,60358,16.61,14.39,0.92,0.29,1.01
60359,60359,4.51,1.94,0.83,0.39,1.35
60360,60360,15.59,8.07,1.91,3.22,2.39
60361,60361,12.34,2.52,0.77,8.67,0.38
60362,60362,16.97,3.97,10.93,0.85,1.22
60363,60363,9.99,1.09,6.17,2.66,0.07
60364,60364,3.31,0.94,0.25,1.99,0.13
60365,60365,8.31,3.06,0.48,3.3,1.47
60366,60366,19.01,9.89,2.51,1.39,5.22
60367,60367,19.31,13.66,4.55,0.4,0.7
60368,60368,4.66,1.59,0.66,1.53,0.88
60369,60369,17.22,1.66,1.05,12.74,1.77
60370,60370,16.24,10.14,0.3,2.87,2.93
60371,60371,16.78,4.91,5.63,2.17,4.07
60372,60372,4.73,1.07,2.78,0.52,0.36
60373,60373,1.94,0.09,0.44,1.25,0.16
60374,60374,4.15,1.65,1.34,0.6,0.56
60375,60375,3.04,1.68,0.07,0.09,1.2
60376,60376,6.95,4.91,0.61,0.79,0.64
60377,60377,1.51,0.85,0.42,0.18,0.06
60378,60378,0.74,0.25,0.38,0.05,0.06
60379,60379,5.23,2.68,0.03,0.55,1.97
60380,60380,3.41,0.93,0.12,2.26,0.1
60381,60381,3.09,0.22,0.79,1.63,0.45
60382,60382,3.99,0.41,1.36,1.21,1.01
60383,60383,2.84,1.89,0.39,0.4,0.16
60384,60384,12.57,11.56,0.63,0.12,0.26
60385,60385,19.57,4.12,5.88,3.92,5.65
60386,60386,13.66,6.3,1.5,5.01,0.85
60387,60387,8.98,2.17,3.72,1.84,1.25
60388,60388,5.28,3.46,0.53,0.73,0.56
60389,60389,12.01,2.58,2.69,0.57,6.17
60390,60390,1.71,0.35,0.75,0.09,0.52
60391,60391,8.73,4.97,0.87,2.41,0.48
60392,60392,17.5,7.56,5.03,3.03,1.88
60393,60393,5.3,1.0,2.76,1.35,0.19
60394,60394,4.3,0.84,3.16,0.11,0.19
60395,60395,1.24,0.28,0.23,0.12,0.61
60396,60396,10.14,5.55,1.09,0.42,3.08
60397,60397,11.56,2.68,6.76,1.15,0.97
60398,60398,10.64,8.33,1.03,0.65,0.63
60399,60399,10.2,5.06,0.78,3.38,0.98
60400,60400,2.07,0.47,0.03,0.58,0.99
60401,60401,12.76,8.48,3.14,0.1,1.04
60402,60402,8.87,0.89,4.02,0.22,3.74
60403,60403,7.14,0.73,1.93,4.46,0.02
60404,60404,10.59,6.14,1.52,1.94,0.99
60405,60405,9.0,2.15,4.17,0.64,2.04
60406,60406,2.66,1.21,0.25,0.84,0.36
60407,60407,4.93,2.91,0.31,1.52,0.19
60408,60408,10.16,4.9,2.06,1.73,1.47
60409,60409,12.49,3.21,1.25,4.07,3.96
60410,60410,5.15,1.72,1.59,0.17,1.67
60411,60411,12.84,2.49,0.75,7.47,2.13
60412,60412,11.81,2.38,7.1,1.86,0.47
60413,60413,2.39,0.33,0.74,0.82,0.5
60414,60414,13.65,5.72,5.92,0.16,1.85
60415,60415,3.97,0.41,2.41,0.3,0.85
60416,60416,0.21,0.04,0.12,0.02,0.03
60417,60417,7.31,1.69,3.36,1.14,1.12
60418,60418,19.26,6.8,4.39,1.88,6.19
60419,60419,14.43,6.69,1.89,0.4,5.45
60420,60420,9.11,1.33,4.13,2.37,1.28
60421,60421,2.59,1.24,0.51,0.77,0.07
60422,60422,17.36,0.9,1.64,14.12,0.7
60423,60423,15.43,6.49,1.24,4.84,2.86
60424,60424,18.79,11.12,4.9,0.37,2.4
60425,60425,7.98,3.2,0.12,2.22,2.44
60426,60426,14.85,4.55,2.6,1.37,6.33
60427,60427,6.33,3.77,0.29,1.24,1.03
60428,60428,6.01,4.82,0.02,0.81,0.36
60429,60429,7.98,3.86,0.59,2.04,1.49
60430,60430,5.35,0.63,1.5,1.1,2.12
60431,60431,8.28,1.94,2.63,0.35,3.36
60432,60432,11.74,10.72,0.3,0.28,0.44
60433,60433,7.67,3.41,0.39,0.41,3.46
60434,60434,13.9,3.54,10.16,0.18,0.02
60435,60435,6.09,0.92,1.08,3.69,0.4
60436,60436,2.6,0.75,0.24,0.96,0.65
60437,60437,4.27,2.98,0.84,0.35,0.1
60438,60438,5.11,2.9,1.52,0.07,0.62
60439,60439,11.94,3.64,3.9,3.57,0.83
60440,60440,12.08,3.0,5.36,3.18,0.54
60441,60441,12.19,7.18,2.16,1.14,1.71
60442,60442,15.81,2.48,1.9,6.15,5.28
60443,60443,9.49,3.42,0.64,4.67,0.76
60444,60444,18.81,7.12,1.65,6.0,4.04
60445,60445,13.8,8.89,0.7,2.38,1.83
60446,60446,8.08,3.44,1.18,2.6,0.86
60447,60447,15.47,1.5,6.81,2.37,4.79
60448,60448,4.14,0.54,0.96,1.8,0.84
60449,60449,15.8,10.14,0.7,2.3,2.66
60450,60450,8.19,3.27,1.69,1.78,1.45
60451,60451,12.75,8.39,1.0,3.11,0.25
60452,60452,14.46,10.39,0.34,0.59,3.14
60453,60453,18.18,12.53,1.99,1.62,2.04
60454,60454,1.84,0.8,0.04,1.0,0.0
60455,60455,15.13,3.25,0.45,5.97,5.46
60456,60456,14.11,10.98,1.44,1.13,0.56
60457,60457,17.58,6.2,1.64,8.47,1.27
60458,60458,3.39,2.05,1.04,0.19,0.11
60459,60459,6.41,1.59,0.44,3.25,1.13
60460,60460,3.96,0.43,1.18,0.2,2.15
60461,60461,1.86,0.88,0.46,0.22,0.3
60462,60462,10.07,8.22,0.26,1.43,0.16
60463,60463,12.12,2.18,3.3,5.24,1.4
60464,60464,1.48,0.79,0.1,0.07,0.52
60465,60465,12.61,9.69,0.48,1.97,0.47
60466,60466,10.31,7.01,1.59,1.35,0.36
60467,60467,17.46,7.7,5.75,2.92,1.09
60468,60468,11.28,2.9,0.57,2.37,5.44
60469,60469,11.74,4.96,3.18,1.12,2.48
60470,60470,16.87,6.28,3.7,3.31,3.58
60471,60471,5.66,1.32,0.85,2.18,1.31
60472,60472,10.68,7.09,3.22,0.02,0.35
60473,60473,10.28,7.13,0.15,2.61,0.39
60474,60474,3.5,2.03,0.04,1.34,0.09
60475,60475,10.32,3.41,4.32,0.84,1.75
60476,60476,14.13,8.14,3.4,1.16,1.43
60477,60477,13.13,4.84,0.5,6.85,0.94
60478,60478,1.0,0.34,0.42,0.05,0.19
60479,60479,15.12,10.07,1.09,2.88,1.08
60480,60480,14.38,4.17,5.05,3.55,1.61
60481,60481,17.52,8.14,2.09,6.85,0.44
60482,60482,14.32,9.27,2.66,0.06,2.33
60483,60483,9.38,6.73,0.91,1.44,0.3
60484,60484,17.71,5.37,1.5,2.46,8.38
60485,60485,14.63,2.75,0.51,4.52,6.85
60486,60486,19.7,9.12,0.77,7.56,2.25
60487,60487,7.97,4.93,0.32,2.61,0.11
60488,60488,10.67,1.86,1.89,1.58,5.34
60489,60489,4.42,3.14,0.25,0.17,0.86
60490,60490,4.42,3.5,0.49,0.37,0.06
60491,60491,18.23,11.14,5.41,1.21,0.47
60492,60492,0.87,0.32,0.39,0.12,0.04
60493,60493,15.27,2.71,6.64,0.27,5.65
60494,60494,10.03,5.88,1.82,0.35,1.98
60495,60495,12.73,5.25,4.28,0.26,2.94
60496,60496,9.87,5.72,0.23,1.36,2.56
60497,60497,18.03,12.53,2.04,0.57,2.89
60498,60498,16.32,6.53,2.91,6.65,0.23
60499,60499,11.08,0.99,5.17,0.98,3.94
60500,60500,6.47,2.02,4.05,0.34,0.06
60501,60501,17.42,5.56,1.03,4.02,6.81
60502,60502,8.16,6.73,0.66,0.11,0.66
60503,60503,15.1,7.05,0.59,0.64,6.82
60504,60504,12.2,5.75,5.33,0.84,0.28
60505,60505,1.24,0.14,0.68,0.08,0.34
60506,60506,15.49,9.77,0.1,4.16,1.46
60507,60507,0.69,0.3,0.28,0.04,0.07
60508,60508,6.04,1.22,3.57,0.17,1.08
60509,60509,1.52,0.37,0.26,0.06,0.83
60510,60510,5.4,1.19,1.54,0.1,2.57
60511,60511,14.37,5.56,3.52,4.96,0.33
60512,60512,17.57,9.38,1.59,3.6,3.0
60513,60513,1.61,0.78,0.29,0.29,0.25
60514,60514,15.43,7.39,5.26,1.27,1.51
60515,60515,11.51,3.09,0.59,7.14,0.69
60516,60516,5.54,1.48,0.75,1.35,1.96
60517,60517,16.96,1.88,0.47,10.28,4.33
60518,60518,10.04,2.5,0.98,2.35,4.21
60519,60519,11.15,5.83,2.27,0.35,2.7
